sink_id,timestamp,cur_time,throughput
0,1565729199413,1565729199497,13672
0,1565729199973,1565729200097,11033
0,1565729200591,1565729200697,12433
0,1565729201093,1565729201198,13832
0,1565729201711,1565729201798,13250
0,1565729202200,1565729202299,13792
0,1565729202796,1565729202899,11766
0,1565729203320,1565729203400,13053
0,1565729203893,1565729204000,12666
0,1565729204440,1565729204501,13193
0,1565729205000,1565729205101,12116
0,1565729205596,1565729205701,13083
0,1565729206111,1565729206202,13632
0,1565729206680,1565729206703,14191
0,1565729207231,1565729207302,11268
0,1565729207733,1565729207806,13888
0,1565729208213,1565729208307,11896
0,1565729208831,1565729208907,11166
0,1565729209333,1565729209408,14231
0,1565729209916,1565729210008,13200
0,1565729210511,1565729210608,12216
0,1565729211000,1565729211109,12514
0,1565729211631,1565729211718,12380
0,1565729212191,1565729212219,14311
0,1565729212613,1565729212726,9842
0,1565729213093,1565729213227,14471
0,1565729213720,1565729213827,12000
0,1565729214351,1565729214427,13150
0,1565729214831,1565729214928,13672
0,1565729215400,1565729215429,14930
0,1565729215836,1565729215941,10429
0,1565729216351,1565729216442,13333
0,1565729216853,1565729216943,11716
0,1565729217471,1565729217543,12200
0,1565729218031,1565729218044,13732
0,1565729218533,1565729218644,10616
0,1565729219071,1565729219145,13293
0,1565729219653,1565729219745,11950
1,1565729099551,1565729099736,2
1,1565729099640,1565729100260,1870
1,1565729099951,1565729100763,5288
1,1565729100280,1565729101280,9709
1,1565729100853,1565729101864,9195
1,1565729101160,1565729102365,11516
1,1565729101596,1565729102866,10059
1,1565729101916,1565729103369,8031
1,1565729102533,1565729103872,11689
1,1565729102933,1565729104375,9582
1,1565729103240,1565729104876,13373
1,1565729103711,1565729105377,12734
1,1565729104453,1565729105878,14630
1,1565729105013,1565729106477,12370
1,1565729105436,1565729106978,13433
1,1565729106076,1565729107479,14391
1,1565729106671,1565729108078,11585
1,1565729107276,1565729108596,14768
1,1565729108133,1565729109097,14930
1,1565729108613,1565729109603,10889
1,1565729108991,1565729110104,16007
1,1565729109471,1565729110605,12135
1,1565729109996,1565729111106,15169
1,1565729110591,1565729111613,13214
1,1565729111413,1565729112114,15349
1,1565729111973,1565729112713,11368
1,1565729112533,1565729113214,16167
1,1565729112991,1565729113715,14231
1,1565729113471,1565729114219,12480
1,1565729114040,1565729114720,14191
1,1565729114773,1565729115320,12416
1,1565729115276,1565729115828,12460
1,1565729115800,1565729116329,15908
1,1565729116613,1565729116929,13966
1,1565729117173,1565729117430,15648
1,1565729117560,1565729117936,12193
1,1565729118293,1565729118437,13273
1,1565729118911,1565729118938,15988
1,1565729119413,1565729119537,9766
1,1565729119951,1565729120038,13213
1,1565729120453,1565729120539,13013
1,1565729120956,1565729121057,9517
1,1565729121471,1565729121558,11856
1,1565729121916,1565729122062,11011
1,1565729122556,1565729122662,12933
1,1565729123071,1565729123163,12175
1,1565729123560,1565729123673,11549
1,1565729124191,1565729124271,12759
1,1565729124671,1565729124772,11097
1,1565729125276,1565729125372,12883
1,1565729125676,1565729125873,10678
1,1565729126213,1565729126375,12031
1,1565729126773,1565729126876,13572
1,1565729127240,1565729127476,9033
1,1565729127720,1565729128076,9516
1,1565729127973,1565729128577,6207
1,1565729128533,1565729129078,14291
1,1565729129036,1565729129678,10833
1,1565729129676,1565729130278,13033
1,1565729130213,1565729130779,12475
1,1565729130796,1565729131379,11116
1,1565729131240,1565729131911,10281
1,1565729132031,1565729132412,17604
1,1565729132556,1565729133011,13722
1,1565729133231,1565729133512,13912
1,1565729133791,1565729134013,14730
1,1565729134280,1565729134613,11466
1,1565729134991,1565729135114,16606
1,1565729135480,1565729135713,13555
1,1565729136111,1565729136214,14311
1,1565729136600,1565729136730,13120
1,1565729137151,1565729137231,13313
1,1565729137711,1565729137732,14471
1,1565729138236,1565729138332,11300
1,1565729138796,1565729138833,14810
1,1565729139333,1565729139432,10434
1,1565729139836,1565729139933,11756
1,1565729140360,1565729140434,14451
1,1565729140920,1565729140935,13772
1,1565729141436,1565729141534,10200
1,1565729141951,1565729142035,12674
1,1565729142533,1565729142635,12183
1,1565729143036,1565729143136,13493
1,1565729143631,1565729143736,11616
1,1565729144191,1565729144237,14271
1,1565729144716,1565729144837,10983
1,1565729145320,1565729145338,15429
1,1565729145836,1565729145938,10250
1,1565729146440,1565729146538,13116
1,1565729146933,1565729147039,12734
1,1565729147551,1565729147639,14016
1,1565729148076,1565729148140,13712
1,1565729148533,1565729148645,12970
1,1565729149151,1565729149242,13098
1,1565729149640,1565729149744,12231
1,1565729150133,1565729150245,11616
1,1565729150693,1565729150746,13512
1,1565729151253,1565729151346,11600
1,1565729151800,1565729151847,15029
1,1565729152351,1565729152446,11969
1,1565729152853,1565729152961,12932
1,1565729153391,1565729153462,14411
1,1565729153951,1565729153963,16247
1,1565729154453,1565729154563,11633
1,1565729155013,1565729155064,14291
1,1565729155560,1565729155663,10567
1,1565729156120,1565729156164,13353
1,1565729156591,1565729156680,11492
1,1565729157093,1565729157181,13772
1,1565729157676,1565729157781,11850
1,1565729158236,1565729158282,14570
1,1565729158773,1565729158882,11400
1,1565729159253,1565729159386,12242
1,1565729159800,1565729159887,12894
1,1565729160293,1565729160399,11894
1,1565729160796,1565729160900,12075
1,1565729161320,1565729161401,13433
1,1565729161893,1565729162001,12533
1,1565729162476,1565729162502,15169
1,1565729163000,1565729163102,10583
1,1565729163596,1565729163603,14690
1,1565729164111,1565729164202,11035
1,1565729164613,1565729164708,12173
1,1565729165196,1565729165209,14111
1,1565729165711,1565729165727,11525
1,1565729166213,1565729166309,11305
1,1565729166693,1565729166810,12934
1,1565729167311,1565729167410,12433
1,1565729167916,1565729168010,12866
1,1565729168431,1565729168522,13515
1,1565729168920,1565729169023,13253
1,1565729169480,1565729169524,15469
1,1565729170031,1565729170123,12938
1,1565729170533,1565729170624,12455
1,1565729171071,1565729171125,10778
1,1565729171631,1565729171725,11150
1,1565729172111,1565729172231,11304
1,1565729172636,1565729172732,12874
1,1565729173173,1565729173233,13393
1,1565729173733,1565729173792,12629
1,1565729174236,1565729174333,12014
1,1565729174751,1565729174834,13193
1,1565729175311,1565729175335,15369
1,1565729175836,1565729175934,10367
1,1565729176351,1565729176456,10689
1,1565729176933,1565729176957,13752
1,1565729177471,1565729177556,10350
1,1565729177960,1565729178057,11856
1,1565729178453,1565729178558,11636
1,1565729179071,1565729179158,13400
1,1565729179560,1565729179659,13652
1,1565729180076,1565729180176,12611
1,1565729180591,1565729180677,12534
1,1565729181173,1565729181277,13666
1,1565729181676,1565729181778,12435
1,1565729182280,1565729182378,10683
1,1565729182796,1565729182879,13013
1,1565729183391,1565729183479,11333
1,1565729183951,1565729183980,14071
1,1565729184476,1565729184579,12754
1,1565729184991,1565729185080,12734
1,1565729185493,1565729185581,13732
1,1565729186111,1565729186181,12400
1,1565729186613,1565729186682,12435
1,1565729187173,1565729187282,11400
1,1565729187791,1565729187882,11683
1,1565729188280,1565729188383,12255
1,1565729188876,1565729188983,11750
1,1565729189356,1565729189485,10697
1,1565729189973,1565729190085,13700
1,1565729190520,1565729190586,14670
1,1565729191093,1565729191186,12616
1,1565729191640,1565729191687,15489
1,1565729192191,1565729192287,11516
1,1565729192796,1565729192887,13433
1,1565729193311,1565729193388,12794
1,1565729193880,1565729193889,14051
1,1565729194396,1565729194488,10868
1,1565729194911,1565729194989,13832
1,1565729195436,1565729195490,15209
1,1565729195996,1565729196089,11285
1,1565729196511,1565729196590,12734
1,1565729197093,1565729197190,12066
1,1565729197596,1565729197691,12155
1,1565729198191,1565729198291,13450
1,1565729198693,1565729198792,13852
1,1565729199311,1565729199392,12266
1,1565729199893,1565729199992,14266
1,1565729200373,1565729200493,11536
1,1565729200933,1565729200994,14371
1,1565729201493,1565729201594,12400
1,1565729202111,1565729202194,12866
1,1565729202591,1565729202695,13313
1,1565729203196,1565729203295,12933
1,1565729203711,1565729203796,12035
1,1565729204316,1565729204396,12983
1,1565729204840,1565729204897,13732
1,1565729205391,1565729205497,11516
1,1565729205973,1565729205998,15109
1,1565729206511,1565729206597,11469
1,1565729207080,1565729207098,14770
1,1565729207516,1565729207599,10978
1,1565729208111,1565729208199,11883
1,1565729208671,1565729208700,14810
1,1565729209231,1565729209247,12943
1,1565729209711,1565729209802,12090
1,1565729210293,1565729210402,12333
1,1565729210831,1565729210903,12854
1,1565729211311,1565729211421,11602
1,1565729211813,1565729211922,13852
1,1565729212431,1565729212522,12750
1,1565729212920,1565729213023,11676
1,1565729213516,1565729213623,12450
1,1565729214053,1565729214124,13093
1,1565729214613,1565729214724,10600
1,1565729215173,1565729215225,13493
1,1565729215720,1565729215825,10716
1,1565729216293,1565729216326,14530
1,1565729216831,1565729216925,12070
1,1565729217320,1565729217426,13952
1,1565729217871,1565729217927,12774
1,1565729218431,1565729218527,11083
1,1565729219013,1565729219139,12352
1,1565729219560,1565729219640,11756
2,1565729099551,1565729099773,2
2,1565729099640,1565729100286,2222
2,1565729100053,1565729100819,8292
2,1565729100280,1565729101320,9301
2,1565729100751,1565729101821,9660
2,1565729101080,1565729102322,11057
